RequestId,RequestCategory,Location,RequestType,PriorityLevel,LeadVolunteerNeeded,ForSelfOrOthers,IsCalamity,Subject,Description,LanguagePreferred,RequestorId,Status,Duration,AssignedVolunteer,REQ_ID
fcc44384-5fab-47af-8758-2d6a2feae214,Elderly Support,"4246 Laura Lakes, Lake Amandamouth, IL 76346",Remote,Low,No,Self,Yes,Companion for elderly person,Family needs a volunteer to remind an elderly person about medications.,Tamil,604008cb-92cd-45fe-8bb7-18198d1f8be8,Assigned,18,,
34358c44-22d5-4ed4-b84e-236aef66c181,Food and Essentials,"569 Andrews Wells, Emilyville, OR 81633",InPerson,Medium,Yes,Others,Yes,Support with distributing food kits,Volunteers required to distribute food kits to 20 families.,Telugu,7793c44a-3c74-4fbe-81dd-41298e4eb1ca,Completed,15,,
e5472c71-2ca1-4d05-a776-7ebb6e7f523e,Food and Essentials,"91141 Bradford Parks Apt. 409, Jefferyberg, MT 91254",Remote,High,No,Others,Yes,Help needed with meal delivery,Volunteers required to distribute food kits to 20 families.,Bengali,6bae8c04-7867-4f82-9f2f-f4fb84a1fc81,Assigned,17,,
42cbe537-3ff4-4e9f-8e29-380bbbac6a61,Education and Career Support,"8211 Jonathan Plaza Apt. 263, Smithbury, DC 54491",Remote,High,No,Others,No,Help with resume and job search,Student needs academic support in math and science for weekly sessions.,Telugu,aee8c13b-d4cb-43df-b47f-79b67d51758f,Assigned,16,,
7771a5b2-b6b6-4834-8809-9690f36f6261,Food and Essentials,"USNS Guzman, FPO AE 59400",InPerson,High,No,Others,No,Support with distributing food kits,A family needs cooked meals delivered daily for two weeks.,English,d0355880-49b8-4d92-9970-e019e8f7cd20,Completed,21,,
d69e96ef-61dc-4ab9-b7a5-f16ada5f0230,Healthcare and Wellbeing,"01937 Walsh Burg, New Elizabeth, LA 83227",InPerson,High,No,Others,No,Support needed for physiotherapy exercises,Individual needs help performing daily physiotherapy exercises.,Bengali,f8986e9f-d7ed-4ceb-97a0-8a926cb70a3e,Assigned,11,,
18a70f9d-0272-4d3a-8daf-ee9870e7465f,Elderly Support,"7837 Michael Radial Suite 441, Brianton, WA 30459",InPerson,Medium,No,Others,No,Medication reminder support needed,A senior citizen is looking for someone to talk with daily.,Telugu,a7b7985a-1a6e-4b7f-938a-b457853401a8,Assigned,24,,
dca55ad4-10dc-4580-80b2-2f08d9fdebad,Housing,"4925 Kemp Path, Lisamouth, RI 08389",Remote,Medium,Yes,Others,No,Temporary shelter assistance,Family needs help fixing plumbing and electrical issues.,Telugu,d92c076a-39e0-463d-9d74-39d6b5e80213,Completed,1,,
ead771c1-cc21-494c-a02e-2f43e63225dc,Education and Career Support,"26161 Daniel Locks Suite 692, Jessicashire, LA 77418",InPerson,Low,Yes,Others,Yes,Need tutor for school subjects,Student needs academic support in math and science for weekly sessions.,Bengali,9f6fe3f2-4f9a-4250-87c1-98bf48568356,Completed,11,,
c816a0b4-efd1-4d8d-b422-10a4a1ff45d2,Healthcare and Wellbeing,"7577 Wright Alley Apt. 160, Lake Katietown, IN 10976",InPerson,Medium,No,Others,No,Help required for basic wound dressing,Volunteer needed to accompany a patient to a medical appointment.,Hindi,7da0f5df-c7d3-4a2a-aed6-8ff83b9b33b9,Completed,3,,
6d25e920-81c1-4ba9-adaa-62bc5348b857,Elderly Support,"565 Miguel Drive Suite 978, Port Anastad, NM 49373",InPerson,Low,Yes,Self,No,Companion for elderly person,An elderly resident needs weekly help with groceries.,Hindi,323d958a-13fe-4f1f-96d7-4e6a59a0ea8b,Assigned,5,,
8faaac72-cabc-4e69-a746-fc379c655a06,Healthcare and Wellbeing,"97502 Carroll Valleys, Port Robert, DE 22332",InPerson,Low,No,Others,No,Help required for basic wound dressing,Individual needs help performing daily physiotherapy exercises.,Telugu,8a11a10f-e58a-4bcf-8cef-3e6f596b15f6,Open,27,,
a63c2131-8767-49de-895d-c976026aa5c9,Education and Career Support,"5073 Holloway Shore, New Andre, DE 21483",InPerson,Medium,No,Self,No,Need tutor for school subjects,Student needs academic support in math and science for weekly sessions.,Tamil,51e94c79-4a16-4087-893b-73c6e4330da9,Assigned,11,,
33f244a1-6521-401b-bc92-8c745d6ce4dc,Food and Essentials,"0090 Julia Freeway, Cynthiachester, KY 69514",Remote,High,Yes,Others,No,Support with distributing food kits,A family needs cooked meals delivered daily for two weeks.,Spanish,165875e3-a60e-458b-9064-1b88ee481aab,Assigned,25,,
0da96a1d-6646-4c15-88f3-90fc849d4843,Elderly Support,"30325 Barbara Vista Suite 600, Lake Garrett, TX 21129",InPerson,Low,No,Others,Yes,Assistance needed for grocery shopping,Family needs a volunteer to remind an elderly person about medications.,Telugu,b76396b8-5af2-4373-8cc1-1ab3e51dae94,Assigned,3,,
a08ed019-7d20-467c-aa4e-067bfbdced01,Food and Essentials,"683 Kelly Bypass, Wendyborough, SC 29067",InPerson,Low,No,Self,No,Essential supplies required,A family needs cooked meals delivered daily for two weeks.,Telugu,cdbf85e9-b387-4cfc-ac56-a71fbbc5f34a,Assigned,3,,
d11eb68e-7545-412f-8360-3fdb5ae66141,Clothing Support,"3023 Black Rue, Aliciaville, DC 49136",Remote,Medium,No,Self,Yes,Help required for donated clothes sorting,A low-income family needs warm clothing for two adults and one child.,Tamil,72369226-3f22-4b34-a06a-af8f6fed241a,Open,20,,
f4aba9f8-ef2d-4d68-8b64-d748b25efe84,Healthcare and Wellbeing,"3309 Summers Vista, Sherrymouth, WA 02850",InPerson,Medium,Yes,Others,Yes,Help required for basic wound dressing,Request for someone to assist with basic wound dressing.,Bengali,2db29523-2bfe-424d-9d86-fa6f9889230f,Assigned,27,,
dd52b65c-5eee-4f1f-8674-088665c62a33,Education and Career Support,"10906 Jay Harbor, North Lauren, KY 91386",Remote,Medium,No,Self,No,Need tutor for school subjects,A job seeker needs help preparing a resume and practicing interviews.,Spanish,9d13b4df-1012-4e35-9898-966c2425d88e,Completed,22,,
4bc977f4-9615-49e8-be4d-e52596b18b4d,Healthcare and Wellbeing,"66456 Fitzpatrick Springs Apt. 810, Lake Edward, OR 15379",InPerson,High,Yes,Others,No,Help required for basic wound dressing,Request for someone to assist with basic wound dressing.,Spanish,1551dfb2-286d-4dff-9525-921a2f39c866,Open,30,,
563c0da9-6ad7-4068-ac86-4a2974b19ecb,Education and Career Support,"01692 Santos Shores Suite 889, South Michaelhaven, WV 69876",InPerson,High,Yes,Others,No,Mentor required for college application,Looking for a mentor to guide a student with college applications.,Tamil,99e02698-24f4-432e-8b7a-91ccd1c7c360,Completed,26,,
ccc1b8f6-1541-4244-a5f7-3f3826fbaedf,Clothing Support,"43918 Angela Canyon Apt. 431, Anthonychester, TX 11270",Remote,Medium,Yes,Others,Yes,Need winter clothing for family,A low-income family needs warm clothing for two adults and one child.,Hindi,cb2a59da-d800-4023-97eb-7b6c7df95114,Open,24,,
4ac3ecce-5d4a-4118-9efe-789a35531bb3,Clothing Support,"85085 Lopez Fords, Ryanfort, IN 99860",InPerson,Medium,Yes,Others,Yes,Help required for donated clothes sorting,Immediate need for blankets due to cold weather in the area.,Telugu,260a37c7-f05a-4373-ac04-891ec0cb6f75,Open,16,,
7f55c854-a80b-45cb-9eb4-0703aa615ce7,Education and Career Support,"818 Donna Fords Suite 069, Jonestown, LA 14689",InPerson,Low,Yes,Self,Yes,Need tutor for school subjects,Student needs academic support in math and science for weekly sessions.,Hindi,e50990ac-3f9d-4987-9f26-b421f771fa13,Assigned,7,,
44516009-8724-417c-bfb9-1ef2188dc09c,Clothing Support,"96008 Troy Plains Apt. 910, New Ryan, ND 88688",InPerson,Medium,No,Self,No,Help required for donated clothes sorting,A low-income family needs warm clothing for two adults and one child.,Hindi,8a8c4797-1a59-4ff8-889b-283198e8948d,Open,2,,
8031c6b7-b6cb-458f-bfb2-2378ddf3b471,Education and Career Support,"14566 Walker Pike Suite 673, Kingstad, PR 96298",InPerson,High,No,Others,Yes,Need tutor for school subjects,A job seeker needs help preparing a resume and practicing interviews.,Telugu,9354d902-5b27-4895-921f-d5274d8bb17e,Completed,16,,
dc625be4-e658-4e74-a887-94c84fccf5a2,Food and Essentials,"460 David Falls Apt. 912, Lake Alexander, RI 86178",InPerson,Low,No,Self,No,Help needed with meal delivery,A family needs cooked meals delivered daily for two weeks.,English,6467f5dc-6b28-4ab9-8c42-1972a38143ee,Completed,21,,
50cc793d-c19d-4bdf-abb0-79e8e9e16f2e,Food and Essentials,"6796 Lawson Stream Suite 566, South Elizabeth, IA 69378",Remote,Medium,Yes,Self,Yes,Essential supplies required,A family needs cooked meals delivered daily for two weeks.,Bengali,e8e5aa43-20cc-4aed-9a53-697ba85d5979,Assigned,21,,
ece72e24-836c-45a6-a4bf-429285fb2897,Housing,"458 Matthew Port, Port Madison, IA 74819",InPerson,Low,No,Others,No,Temporary shelter assistance,Volunteers needed for packing and moving household items.,Tamil,d3c9de95-d793-40b1-a8cf-83e824183875,Assigned,9,,
1fa63bfa-4fcd-40d4-981f-da5e65dbe524,Clothing Support,"67535 Sheppard Isle Apt. 230, North Haley, NY 25741",Remote,High,No,Others,Yes,Need winter clothing for family,A low-income family needs warm clothing for two adults and one child.,English,a00de51d-a243-4c30-b294-f6ee5b012771,Assigned,10,,
d1bafa20-001c-479e-a3e9-fff7fb08820f,Elderly Support,"5177 Joshua Ways, Terryburgh, DE 09898",InPerson,High,Yes,Self,No,Medication reminder support needed,Family needs a volunteer to remind an elderly person about medications.,Tamil,c6fa9200-ddef-40b4-979e-249e8e1ab11a,Open,13,,
26a8ac64-83bd-480c-96d5-7f4601456808,Elderly Support,"04641 James Locks, Port Shelbybury, OR 77446",InPerson,Medium,Yes,Others,Yes,Companion for elderly person,An elderly resident needs weekly help with groceries.,Telugu,368d7a04-30cf-4257-8cee-1ef819a20e63,Assigned,20,,
af6f661f-f9b2-43fd-b195-f0461ff428de,Healthcare and Wellbeing,"87577 Amanda Village, Fischermouth, OH 93987",Remote,Low,No,Self,No,Support needed for physiotherapy exercises,Request for someone to assist with basic wound dressing.,English,e853948b-8437-43e0-9a5b-de3a7c5dda3d,Assigned,22,deca0d47-d0a5-4c41-954a-c8d0b8b85f1e,
,Medical,Hyderabad,Urgent,High,Yes,Self,No,Need First Aid,Person injured and bleeding.,Telugu,USER_23,Open,30,,REQ_1
